,script_len,char_per_line,if_freq,false_freq,true_freq,whitesp_freq,lines_100,return_freq,var_freq,this_freq,toString_freq,eval_freq,comment_amount,words_count,vowel_freq,non_read_freq,scr_entropy,str_enc_freq
1333,235578.0,44.96621492651269,0.022631359272828454,0.0002782544172888745,0.0004637573621481241,0.5237203813598893,0.0,0.01215044288828085,0.01715902239948059,0.0,0.0005101330983629365,0.0,11.0,21563.0,0.10610922921495217,0.6976330557182759,3.548429641767027,1.697951421609828e-05
1334,235578.0,44.96621492651269,0.022631359272828454,0.0002782544172888745,0.0004637573621481241,0.5237203813598893,0.0,0.01215044288828085,0.01715902239948059,0.0,0.0005101330983629365,0.0,11.0,21563.0,0.10610922921495217,0.6976330557182759,3.548429641767027,1.697951421609828e-05
1335,23929.0,48.243951612903224,0.005635787249031349,0.0010567101091933778,0.0014089468122578373,0.05633331940323457,0.0020161290322580645,0.0010567101091933778,0.011623811201127158,0.0007044734061289186,0.0,0.0,3.0,2839.0,0.2152618162062769,0.34100881775251785,5.2769676192095885,0.0
1336,54091.0,80.37295690936106,0.0034261879934455535,0.0022344704305079697,0.0017875763444063757,0.21868702741676063,0.008915304606240713,0.0035751526888127515,0.014151646059883808,0.0,0.0,0.0,1.0,6713.0,0.20001478989110943,0.4387236323972565,4.805715458041073,0.0
1337,12906.0,36.35492957746479,0.012121212121212121,0.0,0.0,0.5076708507670851,0.0,0.04069264069264069,0.02943722943722944,0.0,0.0017316017316017316,0.0,0.0,1155.0,0.11258329459166279,0.6761971176197118,3.5016075930611135,0.0
1338,12906.0,36.35492957746479,0.012121212121212121,0.0,0.0,0.5076708507670851,0.0,0.04069264069264069,0.02943722943722944,0.0,0.0017316017316017316,0.0,0.0,1155.0,0.11258329459166279,0.6761971176197118,3.5016075930611135,0.0
1339,157454.0,47.1560347409404,0.014702847709451093,0.00015476681799422203,0.00015476681799422203,0.37944415511832025,0.0,0.026413536937680563,0.014857614527445316,0.0006190672719768881,5.158893933140735e-05,0.0002063557573256294,2.0,19384.0,0.13217828699175632,0.6116389548693587,4.304422103858889,3.810636757402162e-05
1340,3902.0,58.23880597014925,0.010471204188481676,0.0,0.0,0.3165043567401333,0.0,0.005235602094240838,0.020942408376963352,0.0,0.0,0.0,1.0,382.0,0.17631983598154793,0.5161455663762173,4.466173282378193,0.0
1341,50190.0,41.54801324503311,0.009242144177449169,0.0,0.0,0.2898186889818689,0.0,0.022517223995967065,0.033271719038817,0.00016803898504453034,0.0,0.0,0.0,5951.0,0.18796573022514446,0.4913329348475792,4.544665081874747,0.0
1342,88688.0,45.52772073921971,0.011671335200746966,0.0,0.0005835667600373483,0.3423574779000541,0.000513347022587269,0.010737628384687208,0.014005602240896359,0.0,0.00023342670401493932,0.0,1.0,8568.0,0.17148881472127006,0.5516755367129713,4.628469603186655,0.0011726501894281074
1343,233255.0,51.81141714793425,0.01460270128047711,0.0005262234695667427,0.0007016312927556569,0.4636599429808579,0.0,0.02455709524644799,0.017453078407296964,0.0005700754253639712,0.00017540782318891423,0.00017540782318891423,1.0,22804.0,0.11910998692418169,0.6563889305695484,3.90614587193173,3.001007481082935e-05
1344,10967.0,39.44964028776978,0.008272058823529412,0.0,0.0,0.3353697456004377,0.0,0.001838235294117647,0.01838235294117647,0.0,0.0,0.0,0.0,1088.0,0.14434211726087354,0.5859396370930975,4.406220677750182,0.004832679857755083
1345,8111.0,42.46596858638743,0.012531328320802004,0.0,0.0,0.4315127604487733,0.0,0.040100250626566414,0.012531328320802004,0.0,0.002506265664160401,0.0,1.0,798.0,0.1454814449513007,0.604364443348539,3.853575214880155,0.0
1346,29449.0,49.32830820770519,0.011494252873563218,0.0,0.0,0.386430778634249,0.0,0.018837803320561942,0.01053639846743295,0.00031928480204342275,0.0,0.0,0.0,3132.0,0.15290841794288432,0.5726510238038643,4.237101161481678,0.0
1347,30493.0,66.14533622559652,0.013350020859407593,0.0,0.0,0.43485390089528747,0.0,0.011681268251981644,0.017104714226115977,0.0,0.0,0.0,2.0,2397.0,0.13183353556553964,0.6063358803659856,3.985812648875127,3.279441183222379e-05
1348,14113.0,53.86641221374046,0.01963439404197698,0.0,0.0,0.40218238503507403,0.0,0.01963439404197698,0.027081922816519974,0.0,0.0,0.002708192281651997,1.0,1477.0,0.13689506129100829,0.5964713384822504,4.1660256206279564,0.0
1349,1202.0,30.82051282051282,0.025,0.0,0.0,0.3594009983361065,0.0,0.008333333333333333,0.041666666666666664,0.025,0.0,0.0,7.0,120.0,0.1821963394342762,0.5207986688851913,4.170581935314615,0.0
1350,43810.0,40.11904761904762,0.01470239506758359,0.00023713540431586437,0.0,0.393243551700525,0.0,0.017548019919373964,0.02229072800569125,0.0,0.0009485416172634575,0.0,5.0,4217.0,0.15777219812828122,0.5722894316366126,4.177875212206303,0.000821730198584798
1351,164862.0,46.23163208076276,0.019431354900195902,0.00021178588447080002,0.00010589294223540001,0.4179616891703364,0.0,0.028114576163498703,0.013660189548366602,0.00037062529782390006,5.2946471117700005e-05,5.2946471117700005e-05,1.0,18887.0,0.12777959748153,0.6344457788938628,4.062028336930789,5.4591112566874116e-05
1352,27903.0,48.442708333333336,0.014194464158977998,0.0,0.0,0.41819875998996525,0.0,0.030163236337828248,0.0234208658623137,0.0,0.0007097232079489,0.0,1.0,2818.0,0.13500340465182956,0.6163136580296026,4.085546046789605,0.0
1353,17282.0,45.12271540469974,0.010075566750629723,0.0,0.0,0.4172549473440574,0.0,0.02468513853904282,0.021662468513853905,0.0005037783375314861,0.0010075566750629723,0.0,1.0,1985.0,0.13256567526906607,0.6225552598078926,4.074954843286756,0.0
1354,2210.0,43.333333333333336,0.0,0.0,0.0,0.18009049773755656,0.0,0.0,0.015503875968992248,0.007751937984496124,0.0,0.003875968992248062,0.0,258.0,0.22941176470588234,0.3556561085972851,4.720002001662724,0.0
1355,5970.0,42.340425531914896,0.0017331022530329288,0.0,0.0,0.4482412060301508,0.0,0.012131715771230503,0.01733102253032929,0.008665511265164644,0.0,0.0,0.0,577.0,0.14539363484087103,0.6103852596314908,3.8937724756051635,0.0
1356,552955.0,41.55057108506162,0.009819916884716022,7.695859627520394e-05,9.235031553024472e-05,0.34889819243880604,0.0007514277126540427,0.014976142835154686,0.01705402493458519,0.0005387101739264276,0.0004001847006310605,6.156687702016316e-05,5.0,64970.0,0.1487951099094863,0.5946469423370798,4.506647017953712,3.9786239386568526e-05
1357,647078.0,60.78703616721465,0.006233303650934996,0.0,0.0,0.37809815818185755,0.001972757162987318,0.017415974652612395,0.015117314502267597,0.000621259500093189,0.0,0.00055913355008387,1.0,48289.0,0.16513619687271086,0.5550922763561734,4.362259459068882,0.0
1358,528826.0,37.789481206231244,0.012770890596660497,0.0006170415661636843,0.0005796451076083095,0.4027354933380734,7.145919679862798e-05,0.026121426300929302,0.023391484826386942,0.00039266281483143545,0.00043005927338681026,0.0006357397954413717,57.0,53481.0,0.15401663307023483,0.5977599437244009,4.208940369269034,3.7819623089636288e-06
1359,40731.0,33.551070840197696,0.009191521290564622,0.0,0.0,0.3965284427094842,0.0,0.025511161132995685,0.025886325267304444,0.00018758206715438003,0.0026261489401613208,0.0,1.0,5331.0,0.12724951511134025,0.6359775109867177,4.106599812704333,0.0
1360,406596.0,47.1306363741741,0.011711803262029368,5.081042629947665e-05,7.621563944921497e-05,0.5439182874401125,0.0003477454503303582,0.02835221787510797,0.02614196433108074,0.0007621563944921498,0.0011432345917382247,0.0,1.0,39362.0,0.0934859172249604,0.7276264400043286,3.4212667481485464,1.22972188609824e-05
1361,145601.0,45.077708978328175,0.015241844769403825,5.62429696287964e-05,0.0001124859392575928,0.3915563766732371,0.0,0.02761529808773903,0.015860517435320586,0.0005061867266591676,0.0001687289088863892,0.0001687289088863892,2.0,17780.0,0.1319977197958805,0.6216166097760317,4.230922870194678,9.615318576108681e-05
1362,1019.0,29.970588235294116,0.0,0.0,0.0,0.21884200196270853,0.0,0.01818181818181818,0.00909090909090909,0.0,0.0,0.0,2.0,110.0,0.2100098135426889,0.408243375858685,4.883270158621501,0.0
1363,131718.0,49.53666792027078,0.013827781269641735,0.0028284098051539913,0.0029069767441860465,0.40096266265810293,0.0,0.016263356379635448,0.017127592708988056,0.00031426775612822125,0.00015713387806411063,0.0004714016341923319,6.0,12728.0,0.14488528523056834,0.590807634491869,4.132329727744778,0.0
1364,1731.0,26.227272727272727,0.061068702290076333,0.06870229007633588,0.0,0.3373772385904102,0.0,0.022900763358778626,0.030534351145038167,0.0,0.0,0.0,5.0,131.0,0.1998844598497978,0.49451184286539573,4.200760079106803,0.0
1365,25876.0,48.09665427509294,0.007854485324514262,0.0,0.0,0.4631705054877106,0.0,0.03141794129805705,0.02066969822240595,0.00041339396444811904,0.0012401818933443572,0.0,1.0,2419.0,0.13317359715566549,0.6275699489874788,3.779575062251761,0.0
1366,2953.0,92.28125,0.0,0.0,0.0,0.15916017609210972,0.0,0.0,0.006389776357827476,0.0,0.0,0.0,0.0,313.0,0.23840162546562818,0.3802912292583813,4.81566568432649,0.0
1367,183703.0,33.987604070305274,0.010872424375274003,0.0,0.0,0.4211961699046831,0.0,0.03160894344585708,0.024638316527838666,0.0006137658921525647,0.001183691363437089,4.3840420868040336e-05,3.0,22810.0,0.11958977262211287,0.6540883926773107,4.043106315687014,1.6330707718436824e-05
1368,647.0,64.7,0.0,0.0,0.0,0.19783616692426584,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,88.0,0.19319938176197837,0.4605873261205564,4.808755938640361,0.0
1369,7343.0,42.445086705202314,0.014285714285714285,0.0,0.0,0.43960234236688,0.0,0.03571428571428571,0.02,0.0,0.002857142857142857,0.0,1.0,700.0,0.14680648236415633,0.6131009124336102,3.874762415338251,0.0
1370,14754.0,60.96694214876033,0.004301075268817204,0.0,0.0,0.32106547376982514,0.0,0.020967741935483872,0.01881720430107527,0.0016129032258064516,0.0,0.0,1.0,1860.0,0.16178663413311645,0.5423613935204012,4.509203238817448,0.0
1371,114626.0,51.517303370786514,0.015429297513160283,0.0,0.0,0.5417357318583916,0.0,0.014612452350698857,0.020511889635142493,0.0,0.0002722817208204756,0.0,2.0,11018.0,0.09178545879643361,0.7471428820686407,3.5701645430099256,1.7448048435782457e-05
1372,208055.0,56.03420414758955,0.012034181119482228,0.0013652222278404207,0.0019214238762198512,0.37303597606402156,0.0005386479935362241,0.01425898771299995,0.014360115285432573,0.0004550740759468069,0.0011629670829751732,0.0,1.0,19777.0,0.16123140515729015,0.5448367018336497,4.234432906380012,0.0
1373,3408.0,31.555555555555557,0.05570291777188329,0.013262599469496022,0.013262599469496022,0.204518779342723,0.0,0.023872679045092837,0.026525198938992044,0.0,0.002652519893899204,0.0,0.0,377.0,0.19131455399061034,0.45041079812206575,4.892424363808631,0.0
1374,1138.0,35.5625,0.017241379310344827,0.0,0.0,0.18892794376098418,0.0,0.0,0.017241379310344827,0.008620689655172414,0.0,0.0,2.0,116.0,0.1766256590509666,0.4938488576449912,4.870950178154746,0.0
1375,143683.0,42.11107854630715,0.04530344762085668,0.0020894671858676037,0.004083958590559407,0.543808244538324,0.0,0.02041979295279704,0.025928388260993446,0.00018995156235160034,0.0026593218729224046,0.0002849273435274005,5.0,10529.0,0.10814779758217744,0.6908820110938664,3.4761627278336493,0.0
1376,9736.0,35.27536231884058,0.025871766029246346,0.01124859392575928,0.003374578177727784,0.2600657354149548,0.0,0.0022497187851518562,0.023622047244094488,0.0022497187851518562,0.0,0.0,28.0,889.0,0.20121199671322926,0.4313886606409203,4.715965731696763,0.0
1377,12066.0,55.6036866359447,0.012715033657442034,0.0,0.0,0.2069451350903365,0.0,0.012715033657442034,0.020942408376963352,0.0,0.0,0.0,0.0,1337.0,0.206033482512846,0.42300679595557766,4.914075785943753,0.00522128294380905
1378,1318298.0,51.80767114674212,0.004106833547521931,1.396882159021065e-05,2.79376431804213e-05,0.605505735425526,3.929890749037177e-05,0.01846678214225848,0.0131167234732078,6.984410795105325e-05,0.00032128289657484496,1.396882159021065e-05,1.0,71588.0,0.10531761407511807,0.7241647943029573,3.032338027479218,4.551322993738896e-06
1379,754571.0,85.44570263843279,0.0049594406143813954,0.0,0.0,0.21057130475462216,0.0015853244253198958,0.0001571307917427769,6.874472138746489e-05,0.006098638854516528,0.0,1.9641348967847112e-05,4.0,101826.0,0.26092441930580423,0.33468156078089406,4.649231177597204,2.51798704164353e-05
1380,172215.0,49.7587402484831,0.00658052165589854,0.0,5.9822924144532185e-05,0.4032749760473826,0.0,0.013938741325676,0.018963866953816702,5.9822924144532185e-05,5.9822924144532185e-05,0.0,3.0,16716.0,0.13976715152570915,0.5969747118427547,4.130952640867149,0.0
1381,121317.0,38.258278145695364,0.031176404620388024,0.008747336548166423,0.012784568801166312,0.31242117757610227,0.0,0.01065380733430526,0.044633845463720984,0.0019064707861388358,0.000448581361444432,0.0,121.0,8917.0,0.18714607186132198,0.47319007228995114,4.545221830769302,4.12143392929268e-05
